position_error,time
0.041385,60.327679
0.049581,60.380604
0.058089,60.427946
0.095619,60.477557
0.050515,60.534485
0.024313,60.597822
0.030798,60.623624
0.078016,60.673623
0.032607,60.723919
0.161689,60.773684
0.046702,60.823893
0.097891,60.889427
0.064269,60.937376
0.046021,60.983832
0.101438,61.03279
0.069098,61.083269
0.054689,61.132284
0.112228,61.175215
0.066811,61.225102
0.069785,61.275153
0.132137,61.325451
0.12669,61.37535
0.166551,61.436805
0.120911,61.483105
0.127456,61.525082
0.130783,61.596102
0.13119,61.634884
0.136722,61.68403
0.139224,61.754791
0.145689,61.79362
0.140461,61.849918
0.153567,61.875862
0.157622,61.94697
0.162299,61.992014
0.172525,62.033455
0.196948,62.105294
0.216068,62.147719
0.21816,62.183724
0.229931,62.236012
0.242898,62.305643
0.258562,62.333804
0.255086,62.381877
0.265608,62.431624
0.269849,62.504271
0.276427,62.533043
0.302175,62.581299
0.294561,62.653299
0.30265,62.686205
0.120918,62.740656
0.115709,62.800429
0.098658,62.845255
0.122918,62.886238
0.138571,62.938457
0.161237,63.010803
0.138284,63.050406
0.149594,63.0867
0.181383,63.145727
0.156656,63.186945
0.1706,63.236691
0.165256,63.298941
0.132904,63.34561
0.121978,63.386688
0.161543,63.437359
0.071356,63.489074
0.14309,63.537238
0.100161,63.586649
0.085289,63.636586
0.088255,63.688639
0.118629,63.738875
0.061015,63.786736
0.082069,63.836614
0.061455,63.886583
0.110011,63.936497
0.076255,64.006037
0.066513,64.043095
0.027091,64.09426
0.057409,64.131794
0.079368,64.182523
0.052104,64.231943
0.060124,64.281665
0.055503,64.331645
0.110081,64.382178
0.04499,64.444252
0.07995,64.482045
0.068596,64.532026
0.089068,64.581734
0.051157,64.631971
0.0545,64.711768
0.091052,64.749262
0.096845,64.787673
0.103733,64.837486
0.099618,64.887831
0.103663,64.93764
0.109645,64.987875
0.11117,65.051722
0.113858,65.087767
0.112826,65.161195
0.11255,65.186889
0.108726,65.237193
0.114252,65.309581
0.122597,65.346106
0.113419,65.386
0.104372,65.458857
0.106632,65.484891
0.116266,65.546654
0.121558,65.617704
0.114494,65.643691
0.107056,65.717007
0.100387,65.745083
0.096394,65.794799
0.096311,65.862192
0.103223,65.90995
0.091594,65.944191
0.088556,65.985751
0.080346,66.066637
0.099415,66.092785
0.088256,66.145067
0.083356,66.215536
0.075731,66.241942
0.072213,66.292209
0.060993,66.361895
0.046998,66.388269
0.04313,66.43782
0.04955,66.489157
0.047235,66.568217
0.04706,66.595379
